customer_profile_event_id,customer_id,full_name,email,gender,birth_date,city_id,loyalty_tier,marketing_opt_in,effective_at,operation
1845,1351,Silvia Nugroho,lnainggolan@example.com,Male,1993-09-22,26,Platinum,True,2021-10-18 00:00:00,insert
1846,1351,Silvia Nugroho,lnainggolan@example.com,Male,1993-09-22,28,Gold,True,2025-09-04 00:00:00,update
1847,1352,Michael Hooper,taylorsummer@example.net,Male,1971-04-11,11,Silver,True,2021-12-07 00:00:00,insert
1848,1353,Joseph Horn,mursinin00@example.net,Male,1966-10-25,17,Regular,True,2021-11-20 00:00:00,insert
1849,1354,"T. Raharja Samosir, M.Farm",habibirangga@example.net,Female,1988-04-22,33,New,True,2021-01-13 00:00:00,insert
1850,1355,"Yuni Pratiwi, S.IP",michelle26@example.com,Male,1963-02-21,1,Silver,True,2021-04-05 00:00:00,insert
1851,1356,T. Ivan Latupono,kwahyuni@example.net,Female,1962-08-26,16,New,True,2021-12-18 00:00:00,insert
1852,1357,Tonya Shaw,marsitosafitri@example.org,Male,2005-08-14,29,Regular,False,2021-12-28 00:00:00,insert
1853,1357,Tonya Shaw,marsitosafitri@example.org,Male,2005-08-14,21,Regular,True,2022-11-19 00:00:00,update
1854,1358,Michael Crosby,schultzthomas@example.org,Female,2002-11-23,1,Regular,False,2021-05-28 00:00:00,insert
1855,1359,"Balidin Waluyo, S.Psi",lamarkurniawan@example.org,Male,1999-11-10,23,Regular,True,2021-11-07 00:00:00,insert
1856,1360,Jindra Padmasari,stevengrimes@example.net,Female,2004-09-25,21,Silver,True,2020-08-31 00:00:00,insert
1857,1360,Jindra Padmasari,stevengrimes@example.net,Female,2004-09-25,15,Gold,True,2023-07-04 00:00:00,update
1858,1361,Tugiman Maheswara,wtrevino@example.com,Male,1986-06-22,27,New,True,2021-12-23 00:00:00,insert
1859,1361,Tugiman Maheswara,wtrevino@example.com,Male,1986-06-22,28,Platinum,False,2023-11-07 00:00:00,update
1860,1362,Kasiyah Puspasari,plittle@example.org,Female,1962-03-24,11,Regular,False,2021-05-26 00:00:00,insert
1861,1363,Donna Massey,hayesjacob@example.com,Female,1986-03-15,34,New,True,2021-04-02 00:00:00,insert
1862,1364,Cameron Ward,john46@example.com,Male,2005-09-04,29,Silver,True,2021-11-10 00:00:00,insert
1863,1364,Cameron Ward,john46@example.com,Male,2005-09-04,29,Gold,True,2022-03-02 00:00:00,update
1864,1365,William Dickerson,halimahhimawan@example.net,Male,1997-01-11,5,New,True,2020-12-31 00:00:00,insert
1865,1366,Diah Sihotang,courtney57@example.org,Male,1976-02-13,11,New,True,2021-10-07 00:00:00,insert
1866,1367,Kartika Usamah,triagustina@example.net,Male,1988-05-02,32,Regular,True,2020-10-16 00:00:00,insert
1867,1367,Kartika Usamah,triagustina@example.net,Male,1988-05-02,17,Regular,True,2022-11-28 00:00:00,update
1868,1368,Dewi Hutapea,jessealvarado@example.org,Male,1966-11-04,16,New,True,2021-07-19 00:00:00,insert
1869,1369,"R.A. Clara Sitorus, M.M.",baktiadisusanti@example.org,Male,1987-06-10,6,New,False,2020-12-19 00:00:00,insert
1870,1369,"R.A. Clara Sitorus, M.M.",baktiadisusanti@example.org,Male,1987-06-10,6,Regular,True,2024-01-04 00:00:00,update
1871,1370,Todd Sanchez,wakimanwidodo@example.net,Male,1974-03-02,10,New,False,2020-09-30 00:00:00,insert
1872,1370,Todd Sanchez,wakimanwidodo@example.net,Male,1974-03-02,10,New,False,2023-07-19 00:00:00,update
1873,1371,Matthew Williams,ffuentes@example.com,Male,1957-02-27,29,New,True,2020-12-11 00:00:00,insert
1874,1372,Victor Santiago,brooke25@example.org,Female,1971-10-23,15,New,False,2021-10-18 00:00:00,insert
1875,1373,Austin Cook,nwidiastuti@example.com,Male,1983-06-14,7,New,True,2021-02-26 00:00:00,insert
1876,1373,Austin Cook,nwidiastuti@example.com,Male,1983-06-14,7,New,True,2025-02-14 00:00:00,update
1877,1373,Austin Cook,nwidiastuti@example.com,Male,1983-06-14,7,Regular,False,2025-07-21 00:00:01,update
1878,1374,Devi Hutapea,raina93@example.net,Female,1976-03-15,20,New,True,2020-10-28 00:00:00,insert
1879,1375,Katrina Price DVM,calexander@example.net,Female,1955-12-02,11,Regular,True,2021-03-09 00:00:00,insert
1880,1376,Donald Sherman,davisryan@example.net,Male,2000-06-22,14,Silver,True,2021-01-09 00:00:00,insert
1881,1377,Jessica Martin,jose75@example.org,Male,1973-11-18,16,Regular,True,2021-08-16 00:00:00,insert
1882,1378,Jail Mandasari,prasetyahairyanto@example.com,Male,2000-02-19,7,New,True,2021-01-28 00:00:00,insert
1883,1379,Ashley Richardson,hana71@example.org,Male,1984-05-03,29,Silver,True,2020-09-23 00:00:00,insert
1884,1380,Elizabeth Vaughan,patriciasmith@example.com,Male,1995-07-21,1,New,True,2021-03-09 00:00:00,insert
1885,1381,Kyle Haas,monique27@example.net,Male,1956-02-14,34,Regular,True,2021-02-04 00:00:00,insert
1886,1382,Benjamin Howard,rachelsims@example.net,Female,1985-01-16,5,Regular,True,2020-11-04 00:00:00,insert
1887,1383,Wahyu Marbun,youngchristopher@example.com,Female,1968-07-13,19,New,True,2021-07-06 00:00:00,insert
1888,1383,Wahyu Marbun,youngchristopher@example.com,Female,1968-07-13,19,New,True,2023-02-11 00:00:00,update
1889,1384,"Mitra Tarihoran, S.Farm",ccoleman@example.org,Female,1998-07-21,20,New,True,2021-02-02 00:00:00,insert
1890,1384,"Mitra Tarihoran, S.Farm",ccoleman@example.org,Female,1998-07-21,24,Silver,True,2023-05-16 00:00:00,update
1891,1385,Shelby Little,hardiansyahyunita@example.org,Male,2003-03-02,20,Silver,True,2021-04-19 00:00:00,insert
1892,1386,T. Prabowo Simbolon,wkurniawan@example.com,Female,1981-03-23,29,New,False,2020-12-14 00:00:00,insert
1893,1386,T. Prabowo Simbolon,wkurniawan@example.com,Female,1981-03-23,29,Silver,False,2025-07-10 00:00:00,update
1894,1387,Brian Johnson,bsiregar@example.org,Male,1970-06-01,1,New,True,2021-05-06 00:00:00,insert
1895,1388,Elizabeth Harper MD,richarddudley@example.net,Female,1956-09-10,6,Gold,True,2020-09-08 00:00:00,insert
1896,1389,Nicole Blevins,jamalmustofa@example.com,Male,1974-12-15,23,Regular,True,2021-10-12 00:00:00,insert
1897,1389,Nicole Blevins,jamalmustofa@example.com,Male,1974-12-15,26,Regular,True,2023-11-01 00:00:00,update
1898,1390,Raina Adriansyah,iswahyudiajimat@example.org,Female,1966-10-23,16,New,True,2021-08-08 00:00:00,insert
1900,1390,Raina Adriansyah,iswahyudiajimat@example.org,Female,1966-10-23,26,Gold,True,2023-02-07 00:00:01,update
1899,1390,Raina Adriansyah,iswahyudiajimat@example.org,Female,1966-10-23,16,New,True,2023-12-21 00:00:00,update
1901,1391,"Kamila Simanjuntak, S.Pd",mitchelljames@example.net,Male,1997-05-02,33,New,True,2021-04-10 00:00:00,insert
1902,1392,"drg. Bakianto Saefullah, S.Farm",vmaheswara@example.net,Male,1977-08-26,11,New,True,2021-06-02 00:00:00,insert
1903,1392,"drg. Bakianto Saefullah, S.Farm",vmaheswara@example.net,Male,1977-08-26,11,New,True,2023-09-05 00:00:00,update
1904,1393,Galih Widiastuti,torresmatthew@example.com,Male,1990-12-26,25,Gold,False,2021-01-28 00:00:00,insert
1905,1394,Misty Ward,deleonjohn@example.org,Female,2001-11-29,6,Regular,True,2021-06-20 00:00:00,insert
1906,1395,Kathleen Robinson,rusman32@example.org,Female,1963-02-06,1,New,False,2021-02-23 00:00:00,insert
1907,1396,Theresa Stevenson,kyle38@example.net,Female,1977-06-12,7,Gold,True,2021-01-28 00:00:00,insert
1908,1397,Dennis Simpson,odomclaire@example.com,Female,1963-01-14,14,Gold,True,2021-11-20 00:00:00,insert
1909,1398,Ariana Bennett,stonejanice@example.net,Male,1971-11-15,29,New,False,2021-01-01 00:00:00,insert
1910,1399,Shania Pradipta,brandonhuber@example.com,Male,1995-06-26,34,Silver,False,2021-03-27 00:00:00,insert
1911,1400,Hj. Faizah Yulianti,napitupululaila@example.org,Female,1975-12-17,11,New,True,2021-09-30 00:00:00,insert
1912,1401,Leah Mitchell,nhakim@example.com,Male,1975-01-08,5,New,True,2021-09-14 00:00:00,insert
1913,1402,Louis Russell,nancy20@example.com,Female,1999-05-25,11,Regular,False,2021-05-01 00:00:00,insert
1914,1403,Tiara Palastri,iswahyudilanggeng@example.net,Female,1982-08-16,1,Regular,True,2021-07-01 00:00:00,insert
1915,1404,"Padma Waskita, S.Ked",caleb53@example.org,Male,1987-09-22,16,Regular,True,2021-05-26 00:00:00,insert
1916,1405,Agnes Lazuardi,ardiantowarsa@example.net,Female,1962-03-10,11,Gold,False,2021-09-11 00:00:00,insert
1917,1406,Agus Yolanda,spangestu@example.com,Male,1988-02-24,20,New,False,2021-12-26 00:00:00,insert
1918,1407,Krystal Dawson,nathan47@example.net,Female,2001-06-24,29,New,False,2021-02-04 00:00:00,insert
1919,1407,Krystal Dawson,nathan47@example.net,Female,2001-06-24,31,New,True,2023-11-05 00:00:00,update
1920,1408,Steven Villa,teresavincent@example.net,Female,1987-11-17,2,Regular,True,2021-08-25 00:00:00,insert
1921,1409,David Chambers,gloriathompson@example.net,Female,1972-08-31,26,New,False,2020-10-25 00:00:00,insert
1922,1409,David Chambers,gloriathompson@example.net,Female,1972-08-31,14,Silver,True,2022-02-05 00:00:00,update
1923,1410,Molly Leon,pangestusuryono@example.org,Female,2002-08-18,18,Silver,True,2021-12-01 00:00:00,insert
1924,1411,Rama Hassanah,putracatur@example.net,Female,2008-03-21,16,New,True,2020-09-01 00:00:00,insert
1925,1412,Rahmat Nugroho,bjanuar@example.net,Female,1985-01-15,14,New,False,2021-03-30 00:00:00,insert
1926,1413,Jessica Tyler,owaskita@example.com,Female,1981-11-16,26,New,False,2021-12-06 00:00:00,insert
1927,1413,Jessica Tyler,owaskita@example.com,Female,1981-11-16,22,New,True,2023-07-27 00:00:00,update
1928,1414,Joshua James,garda87@example.com,Male,1995-01-29,18,Gold,False,2020-08-24 00:00:00,insert
1929,1415,Robert Burton,rbaker@example.org,Male,1987-04-29,6,Gold,False,2021-02-27 00:00:00,insert
1930,1416,Ashley Green,budimangaluh@example.org,Male,1994-04-30,15,New,False,2020-10-25 00:00:00,insert
1931,1417,"Dr. Karja Wibowo, S.Gz",nabila05@example.net,Male,1995-04-21,30,Regular,True,2020-08-26 00:00:00,insert
1932,1417,"Dr. Karja Wibowo, S.Gz",nabila05@example.net,Male,1995-04-21,18,Regular,True,2024-03-22 00:00:00,update
1933,1418,Tracie Fowler,lisajohns@example.net,Male,1994-01-27,22,New,True,2020-10-15 00:00:00,insert
1934,1418,Tracie Fowler,lisajohns@example.net,Male,1994-01-27,12,Platinum,True,2024-12-31 00:00:00,update
1935,1419,Wulan Wahyudin,tanyaperry@example.net,Male,1965-09-21,11,New,False,2021-08-01 00:00:00,insert
1936,1420,Zachary Osborne,bakijan62@example.com,Male,1976-05-28,25,Platinum,True,2020-10-26 00:00:00,insert
1937,1420,Zachary Osborne,bakijan62@example.com,Male,1976-05-28,25,Silver,True,2024-12-16 00:00:00,update
1938,1421,Steven Knight,whitneybautista@example.com,Male,1989-03-03,34,Regular,True,2021-09-11 00:00:00,insert
1939,1422,Robert Stevens,inurdiyanti@example.org,Male,2005-11-25,20,New,True,2021-05-26 00:00:00,insert
1940,1423,Raditya Pradipta,kennethkelley@example.org,Male,1978-01-05,6,New,True,2021-07-30 00:00:00,insert
1941,1423,Raditya Pradipta,kennethkelley@example.org,Male,1978-01-05,6,Platinum,True,2025-01-01 00:00:00,update
1942,1424,Michael Erickson,simbolonana@example.net,Male,1976-11-10,34,Regular,True,2020-12-30 00:00:00,insert
1943,1425,"Bagiya Latupono, M.M.",csoto@example.net,Female,1978-12-02,12,New,False,2021-09-17 00:00:00,insert
1944,1426,Scott White,prima49@example.net,Male,2005-07-25,11,New,True,2021-02-11 00:00:00,insert
1945,1426,Scott White,prima49@example.net,Male,2005-07-25,32,New,False,2024-10-27 00:00:00,update
1946,1427,"Ir. Candra Pradipta, S.T.",nyana60@example.com,Male,1972-12-02,27,Silver,False,2020-10-29 00:00:00,insert
1947,1428,"R.M. Radika Hidayanto, S.I.Kom",kusmawatifarhunnisa@example.net,Male,1970-11-30,16,New,False,2021-11-03 00:00:00,insert
1948,1429,Vera Mandasari,tmarks@example.com,Female,1984-05-25,2,Regular,True,2021-01-19 00:00:00,insert
1949,1430,Matthew Davis,phidayat@example.org,Male,1963-11-27,8,New,False,2020-11-01 00:00:00,insert
1950,1430,Matthew Davis,phidayat@example.org,Male,1963-11-27,27,Regular,False,2022-11-21 00:00:00,update
1951,1431,Muni Safitri,ffirmansyah@example.net,Male,1999-09-11,22,New,True,2021-02-28 00:00:00,insert
1952,1432,Logan Burke,lailatampubolon@example.net,Male,1992-05-06,6,Regular,False,2020-12-07 00:00:00,insert
1953,1433,dr. Yessi Susanti,bahuwarnasuryono@example.com,Male,1963-11-30,15,Regular,False,2021-09-05 00:00:00,insert
1954,1433,dr. Yessi Susanti,bahuwarnasuryono@example.com,Male,1963-11-30,23,Regular,True,2023-01-04 00:00:00,update
1955,1433,dr. Yessi Susanti,bahuwarnasuryono@example.com,Male,1963-11-30,26,Regular,True,2025-11-10 00:00:01,update
1956,1434,Deborah Kane,meghan00@example.org,Male,1980-12-05,5,New,False,2020-09-19 00:00:00,insert
1957,1435,Colin Hayes,connor53@example.com,Female,1995-03-27,13,Regular,False,2020-11-05 00:00:00,insert
1958,1435,Colin Hayes,connor53@example.com,Female,1995-03-27,13,New,True,2023-03-06 00:00:00,update
1959,1436,Rachel Rodriguez,anneshaw@example.com,Female,1956-09-19,17,Regular,True,2021-12-28 00:00:00,insert
1960,1437,"Almira Tamba, M.Pd",megan08@example.org,Female,1980-07-28,12,Silver,True,2021-12-18 00:00:00,insert
1961,1438,Ashley Meyer,gregory68@example.com,Male,2004-01-19,1,New,False,2021-12-12 00:00:00,insert
1962,1439,Pamela Nixon,indah70@example.net,Female,1986-12-04,6,Silver,True,2021-03-11 00:00:00,insert
1963,1439,Pamela Nixon,indah70@example.net,Female,1986-12-04,16,Silver,True,2025-09-08 00:00:00,update
1964,1440,Jeremy Ortiz,martanimarbun@example.com,Male,1994-12-06,7,Gold,True,2020-09-16 00:00:00,insert
1965,1441,Willie Diaz,zulaikaviman@example.org,Female,1971-07-05,22,New,True,2021-02-08 00:00:00,insert
1966,1442,Jose Dixon,alvarezbrandi@example.com,Male,1993-12-03,31,New,False,2020-09-28 00:00:00,insert
1967,1442,Jose Dixon,alvarezbrandi@example.com,Male,1993-12-03,17,Regular,False,2023-12-01 00:00:00,update
1968,1443,Timothy Murphy,oktavianihana@example.org,Female,1978-02-12,5,Regular,False,2021-01-14 00:00:00,insert
1969,1443,Timothy Murphy,oktavianihana@example.org,Female,1978-02-12,5,Regular,True,2024-12-12 00:00:00,update
1970,1444,Lisa Leach,lance90@example.net,Female,1999-08-10,11,Regular,False,2021-09-01 00:00:00,insert
1971,1445,Usyi Nasyidah,lmandala@example.net,Male,1983-11-08,11,New,False,2021-02-23 00:00:00,insert
1972,1445,Usyi Nasyidah,lmandala@example.net,Male,1983-11-08,11,Silver,True,2025-09-18 00:00:00,update
1973,1446,Bakiman Megantara,sarahpowell@example.com,Male,2004-11-11,16,New,True,2020-08-19 00:00:00,insert
1974,1447,Lala Tarihoran,weaverronald@example.org,Female,1987-04-11,33,Regular,False,2021-01-31 00:00:00,insert
1975,1448,Amelia Yolanda,paul61@example.org,Male,1973-04-04,6,Regular,True,2021-07-02 00:00:00,insert
1976,1449,Anthony Robertson Jr.,kanisiregar@example.com,Female,1965-01-24,11,Gold,True,2021-09-03 00:00:00,insert
1977,1450,"Hasta Astuti, S.Kom",travis64@example.net,Male,1959-05-16,12,New,True,2021-05-27 00:00:00,insert
1978,1450,"Hasta Astuti, S.Kom",travis64@example.net,Male,1959-05-16,13,New,False,2025-06-30 00:00:00,update
1979,1451,Sandra Wilson,brookestanton@example.com,Male,1978-09-24,32,New,False,2021-08-22 00:00:00,insert
1981,1451,Sandra Wilson,brookestanton@example.com,Male,1978-09-24,26,Platinum,True,2022-03-24 00:00:01,update
1980,1451,Sandra Wilson,brookestanton@example.com,Male,1978-09-24,32,Platinum,True,2022-08-28 00:00:00,update
1982,1452,"Harsanto Saputra, S.Pt",yuniarlega@example.com,Female,1957-01-19,29,Regular,False,2021-04-06 00:00:00,insert
1983,1453,"dr. Ratna Laksita, S.IP",flestari@example.net,Male,1995-08-17,33,New,True,2021-09-02 00:00:00,insert
1984,1454,Kawaya Narpati,zbeltran@example.com,Male,1980-03-01,20,Gold,False,2021-10-19 00:00:00,insert
1985,1455,Jamie Morris,fhasanah@example.org,Male,1970-02-27,21,New,True,2021-11-07 00:00:00,insert
1986,1456,Aurora Pradipta,hardiansyahzelaya@example.com,Female,1961-02-01,1,New,False,2021-05-16 00:00:00,insert
1987,1456,Aurora Pradipta,hardiansyahzelaya@example.com,Female,1961-02-01,16,Regular,False,2025-02-20 00:00:00,update
1988,1457,Emily Carey,taufiklestari@example.net,Male,2007-02-02,6,Silver,True,2021-06-29 00:00:00,insert
1989,1457,Emily Carey,taufiklestari@example.net,Male,2007-02-02,17,New,True,2025-03-25 00:00:00,update
1990,1458,Frank Taylor,tinawheeler@example.com,Male,1999-09-16,11,Regular,False,2021-07-01 00:00:00,insert
1991,1459,"R.M. Mariadi Pangestu, M.Farm",habibivinsen@example.net,Male,1989-04-28,33,New,False,2020-12-10 00:00:00,insert
1992,1460,Nabila Hidayat,smithharold@example.com,Male,1986-12-13,11,New,False,2021-11-16 00:00:00,insert
1993,1461,Raina Pradipta,ijohnson@example.org,Male,2007-02-09,18,Silver,True,2021-11-13 00:00:00,insert
1994,1462,Dr. Kani Pradipta,saifulramadan@example.com,Female,1983-10-22,34,New,False,2021-04-03 00:00:00,insert
1995,1463,Rudi Maulana,tlailasari@example.com,Female,2000-02-01,11,Regular,True,2021-01-27 00:00:00,insert
1996,1464,Marie Lamb,charles92@example.net,Female,1994-12-18,6,Regular,True,2021-09-26 00:00:00,insert
1997,1465,Jeremy Hardy,msirait@example.net,Female,1989-09-20,16,Regular,True,2021-11-02 00:00:00,insert
1998,1466,Carlos Lewis,baktiusada@example.net,Male,1980-12-12,1,Silver,True,2021-12-10 00:00:00,insert
1999,1467,Restu Laksita,mursinin65@example.net,Female,1956-04-09,7,New,True,2021-04-12 00:00:00,insert
2000,1468,Prakosa Jailani,mallory61@example.com,Male,2004-11-25,16,New,False,2020-08-20 00:00:00,insert
2001,1469,dr. Aisyah Marbun,anthony16@example.org,Male,1977-12-16,29,New,True,2020-10-30 00:00:00,insert
2002,1470,Frank Davis,sabrinaharris@example.org,Female,1977-11-22,4,Regular,True,2021-07-06 00:00:00,insert
2003,1471,Laksana Anggriawan,mursinin48@example.com,Female,1986-07-18,3,Regular,True,2021-10-07 00:00:00,insert
2004,1471,Laksana Anggriawan,mursinin48@example.com,Female,1986-07-18,33,New,False,2025-04-21 00:00:00,update
2005,1472,Manuel Larsen,cengkir44@example.com,Male,1993-10-13,11,New,True,2021-05-03 00:00:00,insert
2006,1472,Manuel Larsen,cengkir44@example.com,Male,1993-10-13,6,New,True,2023-05-15 00:00:00,update
2007,1473,"R. Clara Palastri, S.Pt",jamesrussell@example.org,Male,1999-10-14,13,New,True,2020-12-13 00:00:00,insert
2008,1473,"R. Clara Palastri, S.Pt",jamesrussell@example.org,Male,1999-10-14,13,Silver,True,2022-06-14 00:00:00,update
2009,1473,"R. Clara Palastri, S.Pt",jamesrussell@example.org,Male,1999-10-14,24,Silver,True,2022-12-12 00:00:01,update
2010,1474,William Lopez,brian27@example.net,Female,1974-07-30,13,New,False,2021-03-12 00:00:00,insert
2011,1475,Tgk. Azalea Lazuardi,psihombing@example.com,Male,1991-08-18,18,Regular,True,2021-12-15 00:00:00,insert
2012,1475,Tgk. Azalea Lazuardi,psihombing@example.com,Male,1991-08-18,31,Silver,False,2024-08-20 00:00:00,update
2013,1476,Cynthia Schultz,millergrace@example.com,Male,1979-11-11,34,New,False,2021-09-02 00:00:00,insert
2014,1477,Empluk Mandasari,skinnerchristina@example.org,Female,1995-05-29,16,Regular,True,2020-09-13 00:00:00,insert
2015,1478,"Tgk. Langgeng Wijayanti, S.Farm",romerostephen@example.com,Female,1997-03-26,1,Gold,True,2021-04-23 00:00:00,insert
2016,1479,Najwa Lailasari,cmoore@example.net,Male,1986-08-04,11,New,False,2020-08-19 00:00:00,insert
2017,1480,Taylor Carroll,jbuchanan@example.org,Male,1960-07-25,11,New,False,2020-11-11 00:00:00,insert
2018,1480,Taylor Carroll,jbuchanan@example.org,Male,1960-07-25,21,New,True,2024-11-12 00:00:00,update
2019,1481,"R.M. Dacin Wulandari, S.Kom",harmonwendy@example.com,Male,1976-10-02,8,Gold,True,2021-01-01 00:00:00,insert
2020,1482,Stephanie Moore,utamiyuni@example.net,Male,1981-01-12,6,New,False,2020-09-10 00:00:00,insert
2021,1483,Hilda Wasita,emilysuarez@example.com,Male,1986-10-20,16,Regular,True,2020-09-11 00:00:00,insert
2022,1483,Hilda Wasita,emilysuarez@example.com,Male,1986-10-20,3,Regular,False,2025-06-08 00:00:00,update
2023,1484,Melissa Sweeney,ismailsalahudin@example.net,Male,1997-10-30,24,Regular,True,2020-12-13 00:00:00,insert
2024,1485,Kemba Waskita,fitriani46@example.com,Male,1968-03-13,2,Regular,True,2020-09-12 00:00:00,insert
2025,1486,"Kayla Maheswara, M.Ak",imaryati@example.net,Male,2002-10-15,7,Regular,False,2020-10-05 00:00:00,insert
2026,1487,Sakura Situmorang,wirauyainah@example.net,Female,2004-10-28,21,Silver,True,2021-10-06 00:00:00,insert
2027,1487,Sakura Situmorang,wirauyainah@example.net,Female,2004-10-28,33,Silver,True,2022-10-31 00:00:00,update
2028,1488,Daniel Copeland,hjailani@example.com,Male,1973-09-01,1,New,False,2021-12-19 00:00:00,insert
2029,1489,Luluh Anggraini,rbrown@example.net,Male,1962-04-19,6,New,False,2021-11-26 00:00:00,insert
2030,1490,Stephen Lin,hillryan@example.net,Male,1967-05-27,30,Regular,True,2021-07-06 00:00:00,insert
2031,1491,"Hadi Purnawati, M.Ak",olsonrebecca@example.org,Male,1974-09-15,16,Silver,False,2021-11-30 00:00:00,insert
2032,1492,Dartono Natsir,gduncan@example.org,Female,1977-09-22,12,New,True,2020-11-25 00:00:00,insert
2033,1493,Michelle Smith,hhabibi@example.org,Female,1985-09-06,16,New,True,2021-07-19 00:00:00,insert
2034,1494,Lisa Phillips,eko98@example.com,Female,1998-03-28,6,Regular,False,2021-07-18 00:00:00,insert
2035,1494,Lisa Phillips,eko98@example.com,Female,1998-03-28,34,Gold,True,2023-12-29 00:00:00,update
2036,1495,Gina Prasetyo,kristopher61@example.org,Male,1969-10-28,18,Regular,True,2021-06-10 00:00:00,insert
2037,1496,Oliva Mardhiyah,williamtaylor@example.net,Female,1966-01-09,16,New,True,2020-11-27 00:00:00,insert
2038,1496,Oliva Mardhiyah,williamtaylor@example.net,Female,1966-01-09,27,Gold,True,2023-09-18 00:00:00,update
2039,1497,Vanessa Norris,sitompultaufik@example.net,Female,2004-03-06,9,Silver,True,2020-11-24 00:00:00,insert
2040,1497,Vanessa Norris,sitompultaufik@example.net,Female,2004-03-06,9,Silver,True,2025-11-12 00:00:00,update
2041,1498,Dr. Jon Glenn,hoffmanjuan@example.org,Female,1991-11-29,25,Regular,True,2020-11-08 00:00:00,insert
2042,1499,Meghan Ramirez,sitompulgara@example.net,Female,1988-04-09,1,New,True,2020-11-16 00:00:00,insert
2043,1500,Pamela Mcconnell,gutierrezrebecca@example.net,Male,1971-03-28,27,Gold,True,2021-01-17 00:00:00,insert
2044,1501,Morgan Vaughn,gilmorekristina@example.com,Female,1983-01-22,15,New,True,2021-03-05 00:00:00,insert
2045,1501,Morgan Vaughn,gilmorekristina@example.com,Female,1983-01-22,15,New,True,2024-08-27 00:00:00,update
2046,1502,Dadap Mansur,vicki36@example.net,Male,1977-03-11,11,New,True,2021-04-13 00:00:00,insert
2047,1503,"Padma Maheswara, S.Pt",hmassey@example.org,Female,1980-01-14,22,Regular,True,2021-04-29 00:00:00,insert
2048,1503,"Padma Maheswara, S.Pt",hmassey@example.org,Female,1980-01-14,9,Gold,True,2025-10-13 00:00:00,update
2049,1504,Genta Setiawan,owilson@example.net,Male,2005-04-20,29,Regular,True,2021-02-03 00:00:00,insert
2050,1505,Jamalia Halimah,jwhite@example.com,Female,1996-10-04,16,Silver,False,2021-12-13 00:00:00,insert
2051,1506,Robert Jones,pangestuyusuf@example.net,Female,1965-01-27,22,Silver,True,2021-03-18 00:00:00,insert
2052,1507,"dr. Melinda Saragih, S.Kom",danielweiss@example.net,Female,1970-03-10,8,Regular,True,2020-11-15 00:00:00,insert
2053,1507,"dr. Melinda Saragih, S.Kom",danielweiss@example.net,Female,1970-03-10,32,Regular,True,2022-12-08 00:00:00,update
2054,1508,Tom Mosley,wulandaricakrabuana@example.net,Male,1991-10-17,29,Regular,False,2021-09-21 00:00:00,insert
2055,1508,Tom Mosley,wulandaricakrabuana@example.net,Male,1991-10-17,2,Regular,True,2024-10-16 00:00:00,update
2056,1509,Simon Waluyo,xanana67@example.net,Male,1992-04-03,16,New,True,2021-09-19 00:00:00,insert
2057,1509,Simon Waluyo,xanana67@example.net,Male,1992-04-03,2,Platinum,True,2024-09-06 00:00:00,update
2058,1510,Joshua Turner,davisandrea@example.net,Female,1971-11-06,11,Regular,True,2021-12-02 00:00:00,insert
2059,1510,Joshua Turner,davisandrea@example.net,Female,1971-11-06,6,Regular,False,2023-11-29 00:00:00,update
2060,1511,"Nyoman Wacana, M.Pd",hamptonkevin@example.com,Male,2001-10-30,11,New,False,2021-07-19 00:00:00,insert
2061,1512,Amanda Kim,pertiwigading@example.net,Male,1997-08-18,10,Regular,True,2021-12-15 00:00:00,insert
2062,1513,Silvia Melani,james04@example.com,Female,1981-04-21,13,Regular,True,2021-04-16 00:00:00,insert
2063,1514,Ega Suryono,mayasarilaksana@example.org,Female,1977-03-04,1,New,True,2021-10-12 00:00:00,insert
2064,1515,David Henry,pradiptacahyo@example.org,Female,1960-04-01,17,New,False,2021-08-07 00:00:00,insert
2065,1515,David Henry,pradiptacahyo@example.org,Female,1960-04-01,10,New,False,2022-08-30 00:00:00,update
2066,1516,Endra Nababan,hlailasari@example.com,Female,1993-01-08,17,New,True,2021-02-26 00:00:00,insert
2067,1517,Cut Titi Melani,ginamahendra@example.net,Female,1963-06-04,33,Silver,True,2021-05-08 00:00:00,insert
2068,1518,Steven Olson,rajasakambali@example.com,Female,1994-03-09,34,New,False,2020-10-30 00:00:00,insert
2069,1518,Steven Olson,rajasakambali@example.com,Female,1994-03-09,34,New,False,2024-07-16 00:00:00,update
2070,1519,Zachary Roberson,maman78@example.org,Male,1979-03-22,6,New,True,2020-09-09 00:00:00,insert
2071,1520,Joshua Miller MD,gbrown@example.net,Male,1980-09-20,12,Silver,False,2020-11-21 00:00:00,insert
2072,1521,Michael Cervantes MD,tammy80@example.com,Female,1970-11-06,14,Gold,True,2021-02-07 00:00:00,insert
2073,1522,Yolanda Murray,sandrafisher@example.net,Female,1992-04-13,3,New,True,2020-11-17 00:00:00,insert
2074,1523,Sutan Dimaz Pertiwi,harjanajmudin@example.net,Male,2004-04-16,4,Regular,True,2020-11-10 00:00:00,insert
2075,1524,Aaron Taylor,reneehull@example.com,Female,1999-06-16,6,Silver,True,2020-10-04 00:00:00,insert
2076,1524,Aaron Taylor,reneehull@example.com,Female,1999-06-16,26,Silver,True,2022-05-26 00:00:00,update
